record_id,run,pair_name,experiment_id,generation,note_index,target_name,verdict,score,rationale,primary_target,secondary_targets,novelty_assessment,has_material_concern,confidence,evidence,coder_a_primary,coder_b_primary,coder_a_novelty,coder_b_novelty,adjudicated
7841a011ae2a00225405,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,1,3,IlliquidShortTermBorrower,accept,4,"The mechanism targets a genuinely different quality dimension (balance-sheet liquidity) and a distinct instrument (short-term debt), the sign convention is internally consistent (NEG working capital high → thin liquidity → negative returns), and placing the gated-out mass at zero in the middle of the sort avoids the degenerate-extreme problem that killed the gen-0 gated designs.",none,,substantive_new_condition_or_combination,False,5,the mechanism targets a genuinely different quality dimension,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
423f681b8d11d7598128,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,1,4,ExternallyFundedPayoutGap,flag,2,"The expression is dominated by −MA(oancf,3)/at, so it is close to an inverted cash-flow-to-assets profitability signal (highly spanned by RMW), and the payout term enters with the sign *opposite* to the documented payout-yield effect, meaning the two components fight each other rather than forming a coherent funding-coverage interaction.",economic_logic,identification_attribution,not_discussed,True,5,the payout term enters with the sign opposite to the documented payout-yield effect,economic_logic,economic_logic,not_discussed,not_discussed,False
9ec2686c92b6011eddce,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,1,5,AbnormalFinancingWeakEarnings,accept,3,"Replacing the cross-sectional level of external finance with a within-firm time-series rank is a substantive, non-cosmetic change that targets abnormal financing events, but multiplying two non-negative [0,1] ranks reloads the low-profitability main effect (the likely reason the archive's structurally identical RetainedEarningsDeficitFunding had a strong FMB t-stat and zero FF5 alpha), and a 5-year TS_RANK on annual data is very coarse.",identification_attribution,data_feasibility,substantive_new_condition_or_combination,True,5,"multiplying two non-negative [0,1] ranks reloads the low-profitability main effect",identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
fb2cc021f7ac2af62f7a,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,0,AbnormalExternalFinanceWeakQuality,flag,2,This is essentially the archive's AbnormalFinancingWeakEarnings re-plumbed with a balance-sheet net-external-financing numerator (itself the published Bradshaw–Richardson–Sloan anomaly) and IND_RANK swapped for IND_ZSCORE — a measurement/coverage variant rather than a substantively different mechanism.,novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,essentially the archive's AbnormalFinancingWeakEarnings re-plumbed,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
81b7dca51cd07e0c1e87,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,1,MarginDecayBuyback,flag,3,"The stated design (""both legs are firms with historically large buybacks"") does not hold because TS_RANK of prstkc/at is degenerate under ties for the many firms with zero repurchases in all five years, so those firms still receive full-weight margin-trend exposure and the signal collapses toward a plain gross-profitability-trend sort.",functional_form,,not_discussed,True,5,TS_RANK of prstkc/at is degenerate under ties,functional_form,functional_form,not_discussed,not_discussed,False
3acec8e416956d4d69bf,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,2,DividendCutFromWeakness,accept,3,"The gate/payload construction is internally consistent and dividend-cut conditioning is genuinely unused in this archive, though the cutter population is small enough that both extreme deciles will be heavily diluted with zero-signal non-cutters, blunting the long-short spread.",functional_form,,substantive_new_condition_or_combination,True,5,both extreme deciles will be heavily diluted with zero-signal non-cutters,functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
fb1b3e247e1d475439a9,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,3,RepaymentUnderCashStrain,accept,3,"Using gross repayment rather than net issuance is a legitimate new instrument and the sign logic is coherent, but the product of large dltr/at with low cash ROA is close to a leverage-times-distress composite, so it risks rediscovering the financial-distress return pattern rather than a new refinancing-pressure effect.",identification_attribution,novelty_redundancy,limited_incremental_extension,True,4,it risks rediscovering the financial-distress return pattern,identification_attribution,identification_attribution,not_discussed,limited_incremental_extension,True
575828c2f86c62ac84e0,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,4,ExternalFundingMultiple,flag,2,"This is the net-external-financing anomaly (Bradshaw–Richardson–Sloan) with an internal-funds deflator substituted for assets — a scaling change to a known, heavily mined signal, and the MAX(MA(oancf,3), dp) denominator can be near-zero for asset-light firms, making the extreme legs winsorization artifacts.",novelty_redundancy,data_feasibility,published_rediscovery,True,5,"a scaling change to a known, heavily mined signal",novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
a9997e0db37e230dff7b,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,2,5,AccrualBackedPolicyFlip,accept,4,"The change-in-net-issuance payload is a policy reversal rather than a level, which is genuinely distinct from the mined issuance-level anomaly, and the accrual gate is signed consistently with the negative expectation; the main weakness is that ""accruals > 0"" is a coarse near-median split that conditions weakly on earnings quality.",functional_form,,substantive_new_condition_or_combination,True,4,"""accruals > 0"" is a coarse near-median split that conditions weakly",functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
718e27282b0d347615e3,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,0,DebtAccessDespiteWeakEarnings,flag,3,"The multiplicative form makes the short leg ""profitable firms with heavy debt turnover,"" so a positive expected sign implicitly bets against both the profitability premium and the well-documented external-financing anomaly, and the construction is otherwise a conditioner swap on the archived RolloverChurnWithUnstableCash whose realized sign is being reverse-engineered.",functional_form,economic_logic|archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,"The multiplicative form makes the short leg ""profitable firms with heavy debt turnover""",functional_form,economic_logic,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,True
9615fea164d4049d965a,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,1,DebtTurnoverUnstableCash,accept,3,"Re-deflating gross debt flows by the debt stock is a substantive (not cosmetic) change that cleanly separates financing scale from rollover frequency, though the flipped expected sign is post-hoc from the archive result and the debt-stock denominator risks instability for near-zero-leverage firms.",archive_feedback,data_feasibility,substantive_new_condition_or_combination,True,5,the flipped expected sign is post-hoc from the archive result,archive_feedback,archive_feedback,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
46294666cb719ba90b5a,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,2,EquityRaiseUnstableCash,flag,3,"The design is a well-motivated instrument mirror, but ""share issuance underperformance concentrates in high-uncertainty/volatile firms"" is a long-established result, and the archive already contains several issuance × quality-conditioner variants (LossMakerEquityIssuance, QualityTiltedEquityIssuance), so the incremental novelty is mostly the conditioner label.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,the archive already contains several issuance × quality-conditioner variants,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
78156da87933d28dc61f,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,3,DividendCommitmentWeakEarnings,flag,2,"Multiplying a non-negative payout ratio by a signed inverse-profitability z-score makes this close to a payout-to-earnings ratio sort whose short leg is profitable dividend payers, so the positive expected sign fights the profitability premium and the hypothesis (dividends reveal hidden cash generation) is not actually what the two-sided expression ranks.",functional_form,economic_logic,not_discussed,True,5,Multiplying a non-negative payout ratio by a signed inverse-profitability z-score,measurement_construct,functional_form,not_discussed,not_discussed,True
2d2e527ce3f6c061bc5e,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,4,CrowdedStableRepurchaser,flag,2,"This is essentially PersistentBuybackStableEarnings with the expected sign reversed to match its marginal (t = −2.0) in-sample alpha and the persistence counter swapped for a cumulative-sum indicator, which is sign-fitting a prior archive result rather than an independent economic test, and it predicts underperformance for stable-earnings firms against the well-supported quality premium.",archive_feedback,novelty_redundancy|economic_logic,archive_duplicate_or_cosmetic_variant,True,5,sign-fitting a prior archive result rather than an independent economic test,archive_feedback,archive_feedback,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
69d0b4834a0512a8fd18,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,3,5,BorrowingIntoWorkingCapitalBloat,accept,4,"The use-of-proceeds angle via change in net working capital intensity is a genuinely new dimension for this archive and the expected negative sign is coherent with the expression's natural direction, though the conditioner is close to a working-capital accruals proxy so part of any result may be an accrual-anomaly rediscovery and should be checked against a standalone accruals control.",identification_attribution,,substantive_new_condition_or_combination,True,4,part of any result may be an accrual-anomaly rediscovery,identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
383c6b79bf68133a5cfc,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,0,DeleveragingUnderCashVolatility,flag,2,"Up to a winsorization and an industry-linear z-score, this is the exact sign-flipped re-run of the archived UnstableEarningsDebtRaise (same 70th-percentile cash-flow-volatility gate, payload NEG of dltis−dltr), so it will mechanically reproduce that signal's statistics with reversed sign rather than test anything new.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,the exact sign-flipped re-run of the archived UnstableEarningsDebtRaise,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
87d49fd0f3c4432cbb35,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,1,VolatilityWeightedDeleveraging,flag,2,"Swapping a hard 70th-percentile gate for a continuous [0,1] volatility rank weight on the same net-repayment payload is a cosmetic parameterization variant of Signal 1 (itself a duplicate of the archived UnstableEarningsDebtRaise), and the smooth weight only shrinks low-volatility firms toward zero rather than changing the underlying economic claim.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a cosmetic parameterization variant of Signal 1,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
aa7465b02b146b573e62,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,2,DebtRetirementRateVolatileFirms,accept,3,"Deflating repayment by the existing debt stock is a genuinely different economic construct (retirement capacity vs. financing scale) and usefully decomposes the archive's gross-churn result, though dltr and dltis are highly correlated so this may substantially recover DebtTurnoverUnstableCash, and the small-debt denominator will create an inverse-leverage tilt and unstable extremes that should be checked.",data_feasibility,novelty_redundancy,substantive_new_condition_or_combination,True,5,small-debt denominator will create an inverse-leverage tilt and unstable extremes,data_feasibility,data_feasibility,substantive_new_condition_or_combination,limited_incremental_extension,True
505fe1b6e8d5675557e8,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,3,DividendCommitmentUnderVolatility,accept,3,"The conditioner-fixed instrument swap is a legitimate discriminating test, but because dividend payment and cash-flow volatility are strongly negatively correlated the high-volatility/high-payout leg will be thin and the signal risks collapsing into a payout-yield main effect weighted by a near-constant rank, so a payer-only or within-payer version would be a cleaner design.",identification_attribution,data_feasibility,substantive_new_condition_or_combination,True,4,signal risks collapsing into a payout-yield main effect,identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
63d544d75ff0e08dbdd1,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,4,CashDividendValidatingAccruals,accept,3,"The verification logic (cash distributions cannot be funded by accruals) is coherent and the gate is well-motivated, but it sits close to the published dividends-and-earnings-quality result (Skinner–Soltes) and within the gated subsample the payload is simply payout yield, so the test only adds value if the effect is demonstrably absent or weaker in the cash-backed complement.",novelty_redundancy,identification_attribution,published_rediscovery,True,4,sits close to the published dividends-and-earnings-quality result,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
992adbf4ccb9cea575e5,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,4,5,HarvestPayoutInDecliningBusiness,flag,2,"The hypothesis claims a ""structurally shrinking revenue base"" but the expression trends revt/at, i.e. asset turnover, which falls just as readily from asset growth with flat revenue — so the conditioner is a known-anomaly-adjacent turnover/asset-growth composite rather than the top-line decline the economic story requires.",measurement_construct,,not_discussed,True,5,"the expression trends revt/at, i.e. asset turnover",measurement_construct,measurement_construct,not_discussed,not_discussed,False
dca781f17066e0cc9779,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,0,FragileEarningsDividendBurden,flag,2,"This is a mechanical union of two archived signals (DividendCommitmentUnderVolatility and CashDividendValidatingAccruals) whose expected sign has been silently reversed after seeing that both delivered ≈ −3%/yr alpha, so it fits the archive's realized signs rather than testing a new economic claim, and with a strictly non-negative weight it remains largely a dividend-intensity sort.",archive_feedback,novelty_redundancy,archive_duplicate_or_cosmetic_variant,True,5,fits the archive's realized signs rather than testing a new economic claim,archive_feedback,archive_feedback,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
75c08592058dd1e656fe,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,1,TotalPayoutUnderVolatility,flag,2,"Holding the volatility conditioner fixed and merely adding prstkc to dvt is a cosmetic reparameterization of the archived DividendCommitmentUnderVolatility (and overlaps PayoutDisciplineInShrinkingFirms's payout construct), and the proposal's own stated purpose is to *weaken* the alpha as a diagnostic, which is not a candidate signal.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a cosmetic reparameterization of the archived DividendCommitmentUnderVolatility,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
cec97c0b1b363c274968,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,2,RolloverActivityUnstableCash,accept,3,"MIN(dltis,dltr) is a genuinely sharper operationalization of ""rolled-over debt"" than the archived gross-churn sum and has a coherent creditor-certification story with a now-consistent positive sign, but note MIN is arithmetically close to half the sum and will be highly correlated with RolloverChurnWithUnstableCash, so incremental information over the archive must be demonstrated, not assumed.",novelty_redundancy,,limited_incremental_extension,True,4,"incremental information over the archive must be demonstrated, not assumed",novelty_redundancy,novelty_redundancy,limited_incremental_extension,limited_incremental_extension,False
3f7a06d8441224280f20,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,3,FragileEarningsDebtActivity,flag,2,"This is RolloverChurnWithUnstableCash with the accrual rank bolted onto the conditioner, and the switch from IND_ZSCORE (signed, so low-volatility firms flip the payload) to a strictly non-negative SUMRANK weight removes exactly the long-leg arm that plausibly generated the archived +3.6% alpha, so it risks being both derivative and mechanically weaker.",functional_form,novelty_redundancy,archive_duplicate_or_cosmetic_variant,True,5,strictly non-negative SUMRANK weight removes exactly the long-leg arm,functional_form,functional_form,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
cc460de03b232e32d19e,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,4,EquitySaleInOwnTrough,accept,3,"The trough conditioner is correctly coded (NEG(TS_RANK) > −0.3 selects low within-firm cash-flow states) and applying it to gross equity issuance is a new combination in this archive, though it sits close to the well-documented share-issuance anomaly conditioned on distress and gross sstk is contaminated by option/ESOP exercises.",measurement_construct,,substantive_new_condition_or_combination,True,4,gross sstk is contaminated by option/ESOP exercises,measurement_construct,measurement_construct,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
f975b90ebf8547049610,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,5,5,DividendCoverageByOperatingCash,flag,2,"Cash-flow coverage of the dividend is simply the reciprocal of the cash payout ratio, a long-established and widely studied metric rather than a cross-theme interaction, and putting dvt in the denominator makes the ratio explode for token payers in a way winsorization and industry ranking only partly tame; the expected positive sign also sits awkwardly against the Arnott-Asness evidence that high payout ratios predict better outcomes.",novelty_redundancy,data_feasibility,published_rediscovery,True,5,a long-established and widely studied metric rather than a cross-theme interaction,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
626f6aaba48593360474,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,0,DividendBurdenOnNormalCashFlow,flag,2,"This is a denominator re-scaling of the archive's DividendCommitmentUnderVolatility (vol-rank × dividend intensity) with the expected sign flipped to match that signal's realized negative alpha, so it is largely a cosmetic variant plus in-sample sign-fitting; the depreciation floor also breaks the ""burden"" interpretation exactly for the cash-negative firms the hypothesis targets.",archive_feedback,measurement_construct,archive_duplicate_or_cosmetic_variant,True,5,expected sign flipped to match that signal's realized negative alpha,archive_feedback,archive_feedback,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
564f7cf96c8c5c38f8e7,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,1,RigidPayoutUnderDebtBurden,flag,3,"The mechanism-discrimination motive (uncertainty vs. claim stacking) is legitimate and the payload is held fixed, but lt/MA(oancf,3) inverts for firms with negative average operating cash flow — the most distressed firms receive the lowest burden rank — which contradicts the stated economics, and coverage stays pinned near 0.05 by the undefined-for-non-distributors payload.",measurement_construct,data_feasibility,not_discussed,True,5,negative average operating cash flow ... receive the lowest burden rank,measurement_construct,measurement_construct,not_discussed,not_discussed,False
61ce850bd85b6d80d308,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,2,DividendBeyondCurrentEarnings,flag,2,"Since dvt/at is an order of magnitude less variable than ib/at, the payload (dvt−ib)/at is effectively a negative-ROA sort, so the positive expected sign directly contradicts the profitability premium (and RMW in the FF5 benchmark) rather than testing the Lintner-signalling story the hypothesis describes.",identification_attribution,economic_logic,not_discussed,True,5,payload ... is effectively a negative-ROA sort,identification_attribution,identification_attribution,not_discussed,not_discussed,False
32c3ae6d5024bf50ec45,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,3,TotalPayoutEscalationAgainstCash,accept,3,"A defensible scope test of the gen-5 trend-divergence result that genuinely changes the population by admitting pure repurchasers, though the extension weakens the rigidity mechanism it is meant to exploit (buybacks are discretionary) and lumpy prstkc makes the five-year trend noisy, so the informational payoff is mostly diagnostic rather than a likely improvement.",economic_logic,data_feasibility,limited_incremental_extension,True,4,the extension weakens the rigidity mechanism it is meant to exploit,data_feasibility,economic_logic,substantive_new_condition_or_combination,limited_incremental_extension,True
1e210511ded2c8519af8,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,4,CommittedOutflowCoverage,flag,2,"Treating dltr as a non-discretionary outflow is the weak link — gross repayment is dominated by refinancing volume, and the archive already found high gross debt turnover associated with *positive* alpha (RolloverChurn t=2.91, DebtTurnover t=2.03), so the negative expected sign conflicts with prior evidence and the construct is a single unconditional ratio with no cross-theme interaction.",measurement_construct,archive_feedback,not_discussed,True,5,Treating dltr as a non-discretionary outflow is the weak link,measurement_construct,measurement_construct,not_discussed,not_discussed,False
dc171a4166fad8b14afd,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,6,5,NeverCutDividendUnderVolatility,flag,2,"The count of dividend cuts is near-degenerate (zero for the large majority of payers), so after zscoring the signal is driven mainly by the volatility rank rather than by rigidity, and the prediction that recent dividend-cutters outperform never-cutters runs against the well-documented post-cut underperformance literature without addressing why.",functional_form,economic_logic,not_discussed,True,5,after zscoring the signal is driven mainly by the volatility rank,functional_form,functional_form,not_discussed,not_discussed,False
4b883f6723bae52b5028,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,0,RigidPayoutMixVolatilityFullCoverage,flag,2,"This is a one-operator plumbing variant that interpolates two already-evaluated archive entries (the VOL-conditioned WINSOR version and the COALESCE-payload version), and the ""fallback"" merely injects a large mass of exact zeros for non-distributors into the z-score, which changes the ranking distribution rather than testing any new economics.",novelty_redundancy,functional_form,archive_duplicate_or_cosmetic_variant,True,5,one-operator plumbing variant that interpolates two already-evaluated archive entries,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
eb6f4b1ce07ee5758213,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,1,RigidPayoutWithThinWorkingCapital,accept,3,"Swapping the fragility conditioner from cash-flow variance to a balance-sheet liquidity buffer is an economically distinct claim with a coherent negative sign, though (act−lct)/at is heavily industry- and leverage-confounded and overlaps the already-tested NearTermClaimsAgainstLiquidResources denominator.",identification_attribution,measurement_construct,substantive_new_condition_or_combination,True,4,heavily industry- and leverage-confounded and overlaps the already-tested,identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
167a17929e162060752b,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,2,FixedClaimBurdenComposite,flag,3,"The rank-sum mechanically blends two already-evaluated constructs that share dvt in both numerators, and it discards the volatility conditioner that generated the strongest archived alpha, so it is more likely to restate the weaker claims-ratio result than to add independent information.",novelty_redundancy,archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,mechanically blends two already-evaluated constructs that share dvt,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
d0f3a86d51bf0e098d9a,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,3,DividendEscalationUnderVolatility,accept,3,"The interaction is sign-coherent and directly targets the archive's fmb/alpha disagreement, but VOL(oancf/at) and TREND(oancf/at) are computed from the same series, so the conditioner mechanically upweights firms whose trend estimates are noisiest and may amplify measurement error as much as economic fragility.",identification_attribution,data_feasibility,not_discussed,True,5,"computed from the same series, so the conditioner mechanically upweights firms",identification_attribution,identification_attribution,not_discussed,not_discussed,False
fba10a9f39116674147a,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,4,PayoutFundedByShortTermDebt,accept,4,"This is the only proposal with a genuinely new channel — funding source rather than claim size or claim form — with a clean gate and sign-consistent payload, though it risks partial overlap with the known net-external-financing/debt-issuance anomaly and the gate correlates with general balance-sheet expansion.",identification_attribution,,substantive_new_condition_or_combination,True,4,risks partial overlap with the known net-external-financing/debt-issuance anomaly,identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
ab8a70d48c93e036ba5f,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,7,5,ShiftTowardRigidPayout,accept,3,"The level-versus-change contrast is a legitimate mechanism diagnostic rather than a cosmetic restatement, but the mix ratio jumps discontinuously (0→1) whenever a lumpy buyback simply stops, so the extreme tails will be dominated by buyback timing noise rather than by deliberate dividend commitments.",functional_form,data_feasibility,substantive_new_condition_or_combination,True,5,mix ratio jumps discontinuously (0→1) whenever a lumpy buyback simply stops,functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
f1147571e9e7d845996c,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,0,RigidityAndEscalationJoint,flag,2,"This is a rank-sum blend of two already-archived signals (RigidPayoutMixUnderVolatility and DividendEscalationUnderVolatility) sharing the identical VOL(oancf/at) conditioner, so it is a cosmetic combination whose most likely outcome is metrics intermediate between the two parents rather than a new mechanism.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a cosmetic combination whose most likely outcome is metrics intermediate between the two parents,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
94d7d5c7811959d0e889,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,1,EscalationWithThinLiquidity,accept,3,"It is still a recombination of archived parts, but the stated motivation is substantive and correct — conditioning a five-year cash-flow trend on the volatility of that same series mechanically upweights noisy trend estimates, and a balance-sheet buffer measure breaks that dependence — so the test is diagnostic rather than cosmetic.",none,,substantive_new_condition_or_combination,False,4,the test is diagnostic rather than cosmetic,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
8cb27d077170c9f9c244,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,2,RigidPayoutUnderSalesInstability,flag,3,"The payload is held byte-identical to an archived signal and only the volatility conditioner is swapped for a highly correlated one, making this a robustness check on RigidPayoutMixUnderVolatility rather than a new economic hypothesis; the sales-growth-volatility gate is also not obviously ""business risk"" free of accounting noise.",novelty_redundancy,measurement_construct,archive_duplicate_or_cosmetic_variant,True,5,a robustness check on RigidPayoutMixUnderVolatility rather than a new economic hypothesis,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
6f486dd799d62c843df3,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,3,PayoutFundedByShortTermBorrowing,accept,4,"The short-term-debt-expansion gate is a genuinely distinct funding-source channel from the archive's long-term BorrowToDistribute, the payload's MAX(MA(oancf,3), dp) denominator is a sensible non-degenerate scaling of sustainable internal cash, and the expected negative sign follows naturally from the expression.",none,,substantive_new_condition_or_combination,False,5,a genuinely distinct funding-source channel from the archive's long-term BorrowToDistribute,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
b7ab50853b132096f7a4,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,4,DividendsWhileRaisingEquity,accept,4,"Conditioning payout intensity on contemporaneous net equity issuance isolates a real capital-policy contradiction that is not captured by the standalone issuance or payout-yield anomalies, the gate keeps both legs inside the issuer population so the spread cannot be a restatement of net share issuance, and the sign is internally consistent.",none,,substantive_new_condition_or_combination,False,5,isolates a real capital-policy contradiction that is not captured by standalone anomalies,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
6740897dd5f84bb49a9f,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,8,5,RankedRigidPayoutThinLiquidity,flag,2,"This is a monotone rank transform of an archived signal that leaves the economics and essentially the portfolio sort unchanged, so it manufactures a Fama-MacBeth slope by re-scaling rather than by adding information — the definition of a cosmetic variant.",novelty_redundancy,functional_form,archive_duplicate_or_cosmetic_variant,True,5,a monotone rank transform of an archived signal,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
686a0cabcdd56800c0f4,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,9,0,DrawdownClaimWithThinBuffer,accept,3,"The composite is internally consistent (positive rank weight scaling a signed fragility z-score, both components independently supported), but it is an incremental splice of two archive signals and the payload collapses to a pure cash-flow drawdown measure for non-payers, so much of the effect may just be the known cash-flow-volatility/quality channel rather than a dividend-commitment story.",identification_attribution,novelty_redundancy,limited_incremental_extension,True,5,much of the effect may just be the known cash-flow-volatility/quality channel,identification_attribution,identification_attribution,limited_incremental_extension,limited_incremental_extension,False
e227e9e26ba9f12f94bb,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,9,1,RigidPayoutUnderDownsideRisk,flag,3,"The stated motivation misreads the archive — RigidPayoutMixUnderVolatility already delivered both a slope (fmb −2.23) and the largest alpha (−4.8%, t −3.16), so the claim that ""VOL-conditioned versions produce alpha with no slope"" is false — leaving this as the fourth conditioner swap on an identical rigidity payload with a weak justification for expecting improvement.",archive_feedback,novelty_redundancy,archive_duplicate_or_cosmetic_variant,True,5,The stated motivation misreads the archive,archive_feedback,archive_feedback,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
b6a0dfef5a9c899e1fe6,B3,quality_finance,2026-08-06T00-53-27_baseline_quality_finance,9,2,DividendRecyclingIntensity,flag,3,"For the large majority of dividend payers sstk < dvt, so MIN(sstk, dvt) simply equals sstk and the signal degenerates into equity-issuance intensity scaled by operating cash flow among payers — i.e., largely a rescaled rediscovery of the well-documented share-issuance anomaly rather than a genuinely new ""recycling"" quantity.",functional_form,novelty_redundancy,published_rediscovery,True,5,"MIN(sstk, dvt) simply equals sstk and the signal degenerates",functional_form,functional_form,published_rediscovery,published_rediscovery,False
